title, old_name, hint, fen, moves
3步杀, 3步杀2142, 车马双兵胜车双卒双士, 3P1a3/4k4/5aN2/3RP4/9/9/1r7/3p5/4p4/3K5 w, e6e7 e8e7 g7f9 e7e8 d6d8
3步杀, 3步杀2143, 车马双兵胜车炮双卒, 1P7/9/3k1NR2/4P4/9/9/1r3c3/3p5/4p4/3K5 w, e6d6 d7e7 f7g9 f3f7 g7f7
3步杀, 3步杀2144, 车马双兵胜车炮双卒, 2P6/4k4/6R2/2c1NP3/9/9/r8/3p5/4p4/3K5 w, g7g8 e8e9 c9d9 e9d9 g8g9
3步杀, 3步杀2145, 车马双兵胜车炮双卒, 3Nk4/3P5/6c2/5R3/4P4/9/1r7/9/2p1p4/3K5 w, d8e8 e9e8 f6e6 g7e7 e6e7
3步杀, 3步杀2146, 车马双兵胜车炮双卒, 4k1P2/6P2/3R5/2N1c4/9/9/9/3p5/1r2p4/3K5 w, g9f9 e9f9 d7d9 e6e9 c6d8
3步杀, 3步杀2148, 车马双兵胜车炮双卒象, 9/2P1k4/3N2c2/3P5/2b2R3/9/9/3pp4/4r4/3K5 w, f5f8 e8e7 d6e6 e7d7 f8d8
3步杀, 3步杀2149, 车马双兵双士象胜车炮双卒双士象, 3ak4/9/3aN3b/p7p/4c4/2P2R3/P3r4/4B4/5K3/3A1A3 w, e7g8 e9e8 f4f8 e8e9 f8a8
3步杀, 3步杀2150, 车马双兵双士双象胜车炮双卒双士双象, 3a2b2/3P1P3/4ka1Nb/9/9/2B3R2/2r6/3AB4/4Ap1p1/3K4c w, g4e4 e7d7 h7f6 d7d8 e4d4
3步杀, 3步杀2151, 车马双兵胜车炮三卒, 5R3/6P2/3k1N3/9/3P5/9/9/9/2p1p4/1p1Kc2r1 w, d5d6 d7e7 d6d7 e7e8 f9e9
3步杀, 3步杀2152, 车马双兵双士象胜车炮三卒双士, 5a3/3ka4/4N4/p3R3p/6p2/7c1/P7P/9/9/2BAKAr2 w, e6d6 e8d7 e7f9 d8d9 d6d7
3步杀, 3步杀2153, 车马双兵双士象胜车双炮卒双士双象, 5k3/3Pa1P2/3ab4/3N5/2b6/6R2/1cr6/9/5p3/3AKAB1c w, g8f8 f9f8 g4f4 e8f7 f4f7
3步杀, 3步杀2154, 车马双兵胜车马双卒, 2P2R2n/9/1P2k1N2/9/9/9/1r7/3p5/4p4/3K5 w, g7f5 e7e8 f5d6 e8e7 f9f7
3步杀, 3步杀2155, 车马双兵胜车马双卒, 5k1N1/2P6/4R4/9/5P3/9/3r5/3p1n3/4p4/3K5 w, h9g7 f9f8 e7e8 f8f7 f5f6
3步杀, 3步杀2156, 车马双兵胜车马炮卒双士, N1ck5/n3aP3/3P1a3/9/9/9/9/9/2p1r4/3K3R1 w, d7d8 d9e9 d8d9 e8d9 a9c8
3步杀, 3步杀2157, 车马双兵士象胜车马炮卒双士, 2P2a3/3kaP3/1R7/2n6/2N6/9/9/9/3r5/2p1KAB1c w, c5e6 c6e7 b7b8 d8d7 e6c5
3步杀, 3步杀2158, 车马双兵双象胜车马双炮卒双士象, 2b1k4/3PaP3/4na3/5N3/1r7/6B2/2R6/4B4/3cp4/c4K3 w, c3c9 e8d9 d8d9 e7d9 f6d7
3步杀, 3步杀2159, 车马双兵士双象胜车双马双士双象, 3P1kb2/9/3aba3/4P1R1N/9/9/5n3/B1n6/3r5/2B1KA3 w, i6h8 f9f8 g6g8 f8f9 g8a8
3步杀, 3步杀2160, 车马双兵胜车双马卒象, 2PR5/4k4/8b/4N4/4P4/4n4/9/3n5/3r1p3/4K4 w, e6g7 e8e7 e5e6 e7f7 d9f9
3步杀, 3步杀2161, 车马双兵士双象胜车双马炮双士双象, 2bck4/3PaP3/3abnR2/3N5/9/9/9/2n1B4/3r5/2B1KA3 w, d8e8 d7e8 f8e8 e9f9 g7f7
3步杀, 3步杀2162, 车马双兵胜双车马卒, 2P6/4k1NP1/9/9/3R5/5p3/5r3/5r3/5n3/5K3 w, g8f6 e8f8 h8g8 f8f9 d5d9
3步杀, 3步杀2163, 车马双兵胜双车双马三卒, 2Nn5/4k4/6R2/3P1P3/5r3/3np4/1r7/3p5/4p4/3K5 w, g7g8 e8e9 c9d7 e9f9 g8g9
3步杀, 3步杀2164, 车马三兵胜车双卒, 3k5/2P3PP1/2R6/3N5/9/9/7r1/3p5/4p4/3K5 w, c7d7 d9e9 d6f7 e9e8 c8d8
3步杀, 3步杀2165, 车马三兵胜车双炮卒, 3PN4/5RP2/4k4/9/9/3cP2c1/9/9/2r1p4/3K5 w, f8f7 e7e8 g8f8 e8d8 f7d7
3步杀, 3步杀2166, 车马三兵士双象胜车双马炮双士双象, 1rb1ka1R1/3Pa1P2/4bn3/3N5/9/9/8P/B1nAB4/9/c3K4 w, d8e8 e9d9 h9f9 f7e9 f9e9
3步杀, 3步杀2167, 车马三兵双士双象胜车双马双炮双士双象, 1rb1ka1R1/3Pa1P2/4bn3/1c3N3/9/1n7/8P/B2AB4/4A4/c3K4 w, g8f8 b6e6 d8e8 e6e8 h9f9
3步杀, 3步杀2168, 车马三兵双士双象胜车双马双炮双士双象, 1rb1ka1R1/3Pa1P2/4bn3/1cN6/9/9/2n5P/B2AB4/4A4/c4K3 w, d8e8 e9e8 g8f8 e8f8 h9h8
3步杀, 3步杀2169, 车马三兵象胜双车双马多卒象, 3R5/4k4/6P2/9/3N1Pb1P/2B1pn2r/3p1p1r1/4pnp2/5K3/9 w, d5f6 e8f8 g7g8 f8f7 d9d7
3步杀, 3步杀2170, 车马三兵胜双车双马炮双卒, 4P4/3k5/9/3N5/1P1nR2P1/1n4rc1/6r2/3K1p3/4p4/9 w, d6b7 d8d7 b7c9 d7d8 e5e8
3步杀, 3步杀2171, 车马三兵胜双车双马炮多卒, 5N3/4k3P/2R6/4P1c2/5P3/4p1p2/3p3p1/3nK1nrr/9/9 w, e6e7 e8f8 e7f7 f8f9 c7c9
3步杀, 3步杀2581, 车双马兵胜车双卒双象, 9/3kN4/8b/3NRP3/2b6/9/r8/3p5/4p4/3K5 w, d6b7 d8d9 e8c7 d9d8 e6d6
3步杀, 3步杀2582, 车双马兵胜车炮多卒士, 3a1N3/8R/5k3/1N2p4/9/9/6P2/9/3p1pp2/r1c1K4 w, f9h8 f7e7 h8g6 e7f7 i8f8
3步杀, 3步杀2583, 车双马兵胜车马炮双卒士象, 5RN2/1c2k4/4Na3/9/4P1b1n/9/9/3pp4/4r4/3K5 w, f9f7 e8e9 e7c8 e9d9 f7d7
3步杀, 3步杀2584, 车双马兵双士象胜车马双炮卒双士象, 2bak4/4a4/5cNR1/1N2P4/2r6/9/1n7/4B4/2p1A4/c3KA3 w, h7h9 e8f9 b6d7 e9e8 h9h8
3步杀, 3步杀2585, 车双马兵胜双车卒双士双象, 2bak4/4aP3/4b4/6N2/4N4/9/9/3p1R3/4r1r2/3K5 w, e5d7 e8d7 f8f9 e9e8 f2f8
3步杀, 3步杀2586, 车双马兵胜双车双马双炮三卒, 5k3/3R2N2/4P4/9/1N7/rccp1pp2/4n4/4K4/4n4/4r4 w, d8d9 f9f8 e7f7 f8f7 d9f9
3步杀, 3步杀2587, 车双马兵胜双车双马双炮多卒, 2N2R3/3k5/6c2/6P2/3N2p2/3pp1p2/3r2r2/3n2n2/3K2c2/9 w, f9f8 d8d9 d5c7 d9e9 c9d7
3步杀, 3步杀2588, 车双马双兵胜双车双马炮, 4k1cP1/9/4N1P2/3R1N3/9/9/3n2r2/4n1r2/5K3/9 w, e7c8 e9f9 h9g9 f9f8 d6d8
3步杀, 3步杀2589, 车双马双兵象胜双车双马炮多卒, 2N6/4P4/5k1c1/9/5N3/2R2pB2/4P4/4K4/1nrppprn1/9 w, f5d6 f7e7 d6c8 e7d7 c4d4
3步杀, 3步杀2590, 车双马三兵双士象胜车马炮双卒双士双象, 2bakab2/9/2n6/pR2NN2p/2P6/3r5/P7P/8B/2c1A4/3A1K3 w, f6g8 e9e8 b6b8 d4d8 b8d8
3步杀, 3步杀2591, 车双马三兵胜车双马双炮多卒, 5P3/3P5/3k5/6N2/3P1R3/3npp3/3npN3/3K1p3/3crc3/9 w, d5d6 d7d8 f5f8 d8d9 g6e7
3步杀, 3步杀2592, 车双马三兵象胜双车双马多卒双士, 3a3R1/9/2n1kaN2/3P2P2/1rpNpPp2/9/9/1rnKBpp2/9/9 w, d6e6 e7d7 e6e7 d7d8 g7f9
3步杀, 3步杀2851, 双车马兵双士胜炮多卒双士象, 3c1k3/3Na4/b4a3/9/9/6RR1/8P/4p4/3p1p3/2pAKAp2 w, h4h9 d9h9 g4g9 f9f8 d8e6
3步杀, 3步杀2852, 双车马兵双士双象胜马炮卒双象, 3P5/4k4/8b/9/3R1Nb2/9/9/2nAB4/3pA4/c3KRB2 w, f5g7 e8e7 g7f9 e7e8 d5d8
3步杀, 3步杀2853, 双车马兵士胜车马三卒双士双象, 3akab2/1R7/4bP3/1Np1p4/9/7R1/9/9/4p1rn1/3A1K3 w, b6c8 e9e8 f7f8 e8d8 h4d4
3步杀, 3步杀2854, 双车马兵胜车马炮双卒双士, 9/2R1aR3/2Nak1n2/2p2P3/9/9/9/9/2p1r4/c2K5 w, c8e8 d7e8 f8e8 g7e8 c7d9
3步杀, 3步杀2855, 双车马兵士双象胜车双马炮卒双士双象, 2ba5/3Pa4/n4k3/3RR4/6b2/1N7/9/5A2B/2n3rp1/2B2K2c w, d6d7 e8d7 e6f6 f7e7 b4d5
3步杀, 3步杀2856, 双车马兵双士双象胜双车卒双士象, 2Ra1k3/R2Pa4/4b4/6N2/9/9/5r3/1r6B/3pA4/2B1KA3 w, g6h8 f9f8 d8e8 d9e8 c9f9
3步杀, 3步杀2857, 双车马兵胜双车马卒双象, 4k4/3P5/b2N3R1/9/2b6/9/9/3n3r1/4p2r1/2R2K3 w, h7e7 c5e7 d8e8 e9e8 c0c8
3步杀, 3步杀2858, 双车马兵双士双象胜双车马卒双士双象, 3akab2/5P3/R4N3/1r7/6b2/9/9/5nR1B/2p1Ar3/3K1AB2 w, a7e7 g5e7 f8e8 e9e8 g2g8
3步杀, 3步杀2859, 双车马兵双士象胜双车马双卒双士双象, 2bak4/4a4/b8/2NRp2R1/2p3n2/9/2P1r3r/9/4A4/2BAK4 w, h6h9 e8f9 d6d9 e9e8 h9h8
3步杀, 3步杀2860, 双车马兵双士双象胜双车马炮双卒双士双象, 3aknb2/1N2a4/4b4/3R1R3/9/9/P8/9/r1p1A1p1r/c1BAK1B2 w, f6f8 a0d0 d6d9 e8d9 b8d7
3步杀, 3步杀2861, 双车马双兵胜双车马卒双象, 4k4/2P2P3/2R2N2b/1r7/6b2/9/9/5n3/r3p4/3K2R2 w, c7e7 g5e7 f8e8 e9e8 g0g8
3步杀, 3步杀2862, 双车马双兵胜双车马卒双象, 4k4/3P2P2/b2N2R2/7r1/2b6/9/9/3n5/4p3r/2R2K3 w, g7e7 c5e7 d8e8 e9e8 c0c8
3步杀, 3步杀2933, 双车双马兵双士双象胜双车马炮双卒士双象, 5P3/3ka4/b2n2R2/2R4N1/6b2/3N5/3p5/8B/3r1p3/3AKABrc w, c6c8 d8d9 g7d7 e8d7 f9e9
3步杀, 3步杀2934, 双车双马兵象胜双车双马炮双卒双士, 2Ra5/2n1a4/4k4/5R1N1/NP1np4/9/9/9/6p2/r3cKBr1 w, f6f7 e8f7 h6g8 e7e8 c9c8
3步杀, 3步杀2935, 双车双马三兵双士双象胜双车双炮双卒双士, 3ak4/1N1Pa4/6R2/p7p/9/P4R3/3r1c2P/2r3N1B/4Ac3/2BAK4 w, g7g9 e8f9 f4e4 d9e8 e4e8
3步杀, 3步杀2936, 双车双马三兵双士双象胜双车双炮三卒双士双象, 2c1kab2/6P2/3ab4/p2R1N2p/2N2r3/1R7/P1p1c3P/4B4/4A1r2/2BAK4 w, c5d7 e9d9 d7b8 d9e9 d6d9
3步杀, 3步杀2937, 双车双马三兵双士象胜双车双马双炮卒士双象, 1rbk1a3/1RN1n4/2RPb4/p8/9/4c1B2/P1N4nP/4r1c2/4A4/4KA3 w, d7d8 d9d8 c7d7 d8d7 c8b6
3步杀, 4步杀4328, 双车马兵双士双象胜车马炮卒双士, 3akn3/4a4/4c4/8R/4R1N2/8P/r1p6/B3B4/4A4/4KA3 w, e5e7 f9g7 i6i9 g7f9 g5f7
3步杀, 5步杀4855, 车马兵胜车马双炮双卒, 9/4ck3/9/5P3/9/7N1/9/3R5/2p1p4/3K1nr1c w, f6f7 f8f9 f7f8 f9f8 d2f2
