title, old_name, hint, fen, moves
2步杀, 2步杀950, 车双炮兵双士胜双车卒双士双象, 3a1kb2/2C6/5a2b/9/9/1pP6/C3R4/3A5/r2r5/4KA3 w, e3e9 f9f8 a3f3
2步杀, 2步杀951, 车双炮兵双士胜双车马卒双士, R7C/3kaP1C1/3a5/9/9/9/9/3Ap1n2/r6r1/4KA3 w, a9d9 d8d9 f8f9
2步杀, 2步杀952, 车双炮双兵士双象胜双马双炮双卒双士双象, 4k4/3PaR3/b1n1ba3/9/9/6B2/4P4/1n2CC3/2p1Apcc1/3K2B2 w, e2e7 e8f9 f8f9
2步杀, 2步杀953, 车双炮双兵双士双象胜车马炮双卒双士象, 2C2k3/3Ra4/1C2ba3/p4P3/6r2/2B4p1/P7c/9/4AK3/2BA2n2 w, b7b9 f9f8 f6f7
2步杀, 2步杀954, 车双炮三兵双士双象胜车双炮三卒双士象, c3ka3/4a4/4b4/2pRc2r1/p3C4/2P6/P3P3p/6C2/4A4/2BK1AB2 w, g2g9 e7g9 d6d9
2步杀, 2步杀955, 车双炮三兵双士象胜车马多卒士, 2R5C/3k1P3/3a5/p3p3p/2p6/9/Pn6P/4rC2B/4Ap3/3AK4 w, c9c8 d8d9 f8f9
2步杀, 2步杀956, 车双炮三兵双士双象胜双车马三卒士象, 2b1kaR1C/7C1/9/p1p6/6P2/4p4/Pr2r2nP/4B4/4A4/2B1KA3 w, g9g8 f9e8 h8h9
3步杀, 3步杀1862, 车炮兵士双象胜双士双象, 5a3/3kaP3/4b4/3C5/6b2/9/9/3RB4/9/2BAK4 w, d6e6 e8d7 f8e8 f9e8 e6d6
3步杀, 3步杀1863, 车炮兵胜双炮三卒双士双象, 2b1ka3/c2Pa3c/4b4/9/7R1/4C4/9/4p4/3p1p3/4K4 w, d8e8 e9d9 h5d5 a8d8 e8d8
3步杀, 3步杀1864, 车炮兵胜马三卒双士, 3ak4/4aP3/6n2/9/9/9/9/4p4/3p1p3/4K1C1R w, i0i9 e8f9 i9f9 g7f9 g0g9
3步杀, 3步杀1865, 车炮兵双士胜马炮卒双士象, 2b1k4/3Pa4/5a1CR/9/9/6n2/9/2p3c2/3KA4/5A3 w, i7i9 e8f9 d8d9 e9e8 i9i8
3步杀, 3步杀1866, 车炮兵双士双象胜双马炮卒双士双象, 2bak4/4aP3/4b1n2/9/9/6C1R/4c4/4B4/4Ap1n1/2BAK4 w, i4i9 e8f9 i9f9 g7f9 g4g9
3步杀, 3步杀1867, 车炮兵胜车卒双士象, 3a5/3Pak3/4b4/9/5C3/5R3/9/9/r3p4/3K5 w, f5e5 e8f7 d8e8 d9e8 e5f5
3步杀, 3步杀1868, 车炮兵士胜车卒双士双象, 2b1ka3/3Pa4/9/9/2b6/1R1p5/4r4/5A3/4C4/3K5 w, d8d9 e9d9 b4d4 d9e9 d4d9
3步杀, 3步杀1869, 车炮兵胜车双卒双士, 4ka1R1/9/4Pa3/4p4/9/9/6C2/1r7/4p4/3K5 w, e7e8 e9e8 g3e3 e8f8 h9h8
3步杀, 3步杀1870, 车炮兵士象胜车双卒士, 3k1a3/5P3/9/8C/5R3/4r1B2/9/3p5/4A1p2/5K3 w, f5d5 d9e9 i6i9 f9e8 f8f9
3步杀, 3步杀1871, 车炮兵象胜车双卒双士, 5k1P1/2R1a4/5a3/9/4r4/9/9/4C4/4p4/3p1KB2 w, h9g9 f9f8 c8e8 e5e8 e2f2
3步杀, 3步杀1872, 车炮兵胜车三卒双士, 5k1P1/1R2a4/5a3/4r4/9/9/4C4/9/4p1p2/3p1K3 w, h9g9 f9f8 b8e8 e6e8 e3f3
3步杀, 3步杀1873, 车炮兵胜车多卒士, 9/3k5/2Pa1r3/9/9/9/8C/3R5/3p1p3/2p1K1p2 w, i3d3 d7e8 c7d7 d8d7 d3d1
3步杀, 3步杀1874, 车炮兵士胜车炮卒士双象, 1R3abC1/4k4/4bP3/9/9/9/9/8c/3p3r1/4KA3 w, f7e7 e8d8 e7d7 d8d7 b9d9
3步杀, 3步杀1875, 车炮兵士象胜车炮卒双士象, 1C2kab2/4aP3/4c4/9/9/2R6/9/5A2B/3p1r3/4K4 w, c4c9 e8d9 f8e8 f9e8 c9c0
3步杀, 3步杀1876, 车炮兵士象胜车炮卒双士象, 2bak2C1/3Pa4/4c4/9/9/6R2/9/B2A5/3r1p3/4K4 w, g4g9 e8f9 d8e8 d9e8 g9g0
3步杀, 3步杀1877, 车炮兵双士胜车炮卒双士象, 2bak3C/3Pa4/4c4/9/9/6R2/9/9/3r1p3/3AKA3 w, g4g9 e8f9 d8e8 d9e8 g9g0
3步杀, 3步杀1878, 车炮兵双士双象胜车炮双卒双士双象, 4ka2r/4a4/b3c4/4CR2p/2b6/6p2/4P4/4B4/4A4/3K1AB2 w, f6f5 g4f4 f5d5 i9h9 d5d9
3步杀, 3步杀1879, 车炮兵双士胜车双炮卒士象, C1bak4/9/5c3/5P3/9/9/9/3R5/2p1A4/3K1Ar1c w, d2d9 e9e8 d9d8 e8e7 f6e6
3步杀, 3步杀1880, 车炮兵象胜车马卒, 5k3/3P5/9/9/9/6r2/4p4/2n1C4/9/1RB1K4 w, b0b9 f9f8 d8e8 f8f7 b9f9
3步杀, 3步杀1881, 车炮兵胜车马卒双士, 5k1P1/1R2a4/5a3/9/2n1r4/9/9/4C4/4p4/5K3 w, h9g9 f9f8 b8e8 e5e8 e2f2
3步杀, 3步杀1882, 车炮兵胜车马卒双士, 5k1P1/2R1a4/5a3/4r4/9/9/8n/4C4/4p4/5K3 w, h9g9 f9f8 c8e8 e6e8 e2f2
3步杀, 3步杀1883, 车炮兵胜车马卒双士象, 2b1k4/3Pa4/5aC2/9/9/7R1/9/5n3/2r1p4/3K5 w, h4h9 e8f9 d8d9 e9e8 h9h8
3步杀, 3步杀1884, 车炮兵象胜车马卒双士, 3ak3r/1P3R3/3a5/9/9/6B2/9/3p3n1/4C4/5K3 w, f8e8 e9e8 g4e2 e8d8 b8c8
3步杀, 3步杀1885, 车炮兵象胜车马卒双士, 3k1n3/5P3/3a1a3/9/9/4R4/9/4B4/2r1p4/3K2C2 w, e4e9 d9d8 g0g8 f7e8 f8e8
3步杀, 3步杀1886, 车炮兵胜车马卒双士象, 3k5/R1P1a4/bn1a5/4C4/9/9/9/9/2r2p3/4K4 w, c8d8 b7d8 a8d8 d9d8 e6d6
3步杀, 3步杀1887, 车炮兵胜车马卒双士双象, 2b1ka3/4aP3/4b4/9/4C4/5R3/9/6n2/3p3r1/4K4 w, f8f9 e9d9 f4d4 e8d7 d4d7
