name,type_red,type_black,fen,branchs,steps,moves
战长沙.XQF,车马炮多兵双相,车炮多卒,1P3k3/3PP4/3P1r3/9/2c5C/6B2/4P4/2N5R/3p2p2/2p1K1Bp1 w,2,19,i5f5 f7i7 f5f0 i7i2 g0i2 h0g0 i2g0 g1g0 f0c0 c5c0 e8e9 f9f8 d8e8 f8f7 d7e7 f7e7 g4i2|i5f5 f7i7 f5f0 i7i2 g0i2 c5a5 f0c0 a5a0 c2b0 h0g0 i2g0 g1g0 e8e9 f9f8 d8e8 f8f7 d7e7 f7e7 c0a0
曲径通幽 红先胜.xqf,炮双兵,车马卒双象,5kb2/3P2Pn1/4b4/9/9/9/2p6/3r5/4K4/C8 w,1,19,d8e8 d2f2 a0i0 h8i6 i0i5 f2f5 i5h5 i6h8 h5h7 c3c2 h7i7 f5e5 e1d1 c2c1 d1d0 h8g6 i7i9 g9i7 g8g9
泰山之巅 红先胜.xqf,车马兵相,车马炮三卒双士,P3ka3/4a4/7R1/p6N1/rn7/2B6/9/9/p4cp2/4K4 w,1,19,h7b7 e9d9 h6f7 b5a7 b7c7 f1c1 c4a2 a7c8 a9b9 c8e7 c7e7 a5c5 e7e6 c5c7 e6d6 e8d7 d6d7 c7d7 b9c9
潇湘烟雨 红先胜.xqf,双车马双炮兵,双车马炮三卒士象全,1r1a4c/4a4/4bk1Pb/4RN3/9/3R5/9/2n6/1pp1p4/1C1KCr3 w,1,19,h7g7 f7f8 g7g8 f8f9 g8g9 i7g9 b0b9 e7c9 d4d9 e8d9 e6e9 f9f8 f6h7 f8f7 h7g9 f7f8 g9h7 f8f7 e9f9
现代排局_001齐心协力.XQF,车马炮兵仕相,双车炮卒双士,6N2/3ka4/c3Pa3/9/9/2R4C1/9/1r1AB2r1/3p5/4K4 w,1,19,c4d4 a7d7 d4d7 e8d7 h4d4 d7e8 d4d1 e8d7 e7d7 d8d9 d7d8 d9e9 g9f7 e9f9 d1f1 h2f2 f7h8 f9e9 f1e1
现代排局_002择路进攻.XQF,双车马炮双兵,车马炮双卒士,1P1ck4/R1C6/2N2a3/4P4/4r4/9/9/6n2/4p1p2/3R1K3 w,1,19,d0d9 e9d9 c8e8 d9e9 e8e5 e9f9 a8f8 f9f8 e5f5 f7e8 e6f6 e8f7 c7e6 f8f9 f6f7 f9e9 f5e5 e9d9 b9c9
现代排局_01 盘马弯弓.XQF,双车马炮,双车双炮卒士,3c1k3/9/5a2r/1N5Rr/6RC1/9/9/5c3/4p4/3K5 w,1,19,g5g9 d9g9 h5f5 f7e8 h6f6 e8f7 f6i6 f7e8 i6f6 e8f7 f6f7 f9e9 b6c8 e9e8 c8d6 e8e9 f7f9 e9f9 d6f7
现代排局_019云岭春燕.XQF,双车马双炮兵,双车炮三卒士象全,2ra3c1/4a4/3Rbk2b/4RNP2/9/9/9/3p5/2p1p4/2CKCr3 w,1,19,g6g7 f7f8 g7g8 f8f9 g8g9 i7g9 c0c9 e7c9 d7d9 e8d9 e6e9 f9f8 f6h7 f8f7 h7g9 f7f8 g9h7 f8f7 e9f9
现代排局_020热浪滚滚.XQF,车马双炮多兵,双车马炮卒双士象,3a1k2n/2P1a1PrC/4bN2C/5R3/4PP3/9/9/9/2r1p4/3K4c w,1,19,g8g9 e7g9 f7h8 f9e9 f6f9 e8f9 h8f7 e9e8 c8d8 e8f8 f7h8 i9g8 h8g6 f8f7 f5f6 g8f6 g6h8 f7e7 e5e6
现代排局_021白浪滔天.XQF,车双马双炮三兵,双车马炮双卒士象全,2bak2P1/C1R1a4/1PC1b4/2r1cNP2/7n1/9/3N5/3p5/1r2p4/3K5 w,1,19,f6g8 e9f9 h9g9 e7g9 c7c9 f9f8 c8e8 f8f7 g6f6 h5f6 g8h6 e6h6 d3e5 c6e6 a8a7 g9e7 e8e7 f7f8 e5g6
现代排局_022天河飞渡.XQF,双车双炮兵,双车双马炮双卒士象全,2bak4/1P2an1R1/4b4/2n6/9/9/4C4/4pr3/3r1p3/4KcC1R w,1,19,i0i9 f8h9 i9h9 f2f9 g0g9 f9f3 g9d9 f3f9 h8e8 e9d9 h9f9 f0f9 e8e9 d9d8 b8c8 d8d7 e9d9 c6d8 d9d8
现代排局_023破雾扬帆.XQF,车双马双炮兵,双车马卒士象全,1P1a2b1N/3ka2NC/3rbR3/9/9/9/6p2/5KC2/6r2/3n5 w,1,19,h8f9 e8f9 f7f8 d9e8 f8e8 d8d9 b9c9 e7c9 e8e9 d9e9 g2g9 f9e8 i9g8 e9d9 g8e9 e8f9 e9f7 f9e8 i8i9
现代排局_029深入敌脏.XQF,车马双炮兵,双车马双炮卒士双象,c1ba1k3/2NRPC1r1/1C2b4/6n1c/6r2/9/9/9/3p5/4K4 w,1,19,e8e9 f9e9 d8e8 e9f9 e8e9 f9f8 b7b8 d9e8 e9e8 f8f9 b8b9 c9a7 e8e9 f9f8 b9b8 f8f7 e9f9 h8f8 c8e9
精心策划 红先胜.xqf,炮兵,马卒,3k5/2C6/3P5/9/2n6/9/9/4K3p/9/9 w,1,19,c8c6 c5e6 c6c0 e6d4 e2e1 d4c2 e1e2 i2h2 c0c1 c2d4 e2e1 d4e6 c1c0 e6f4 c0d0 f4d3 e1e0 h2g2 d7d8
系铃解铃.XQF,车马炮兵,双车马双卒双象,3n1kb2/r3P4/4br3/7R1/7N1/9/9/7C1/1p2p4/3K5 w,3,19,h2f2 d9f8 h6a6 e1e0 d0e0 a8e8 h5g7 f9e9 f2e2 e9d9 a6a9 e7c9 a9c9 d9d8 g7f9 e8e9 c9e9 f8d9 e2d2|h2f2 d9f8 h6a6 e1e0 d0e0 a8e8 h5g7 f9e9 a6a9 e7c9|h2f2 f7f2 h6f6 f2f6 h5g7
虎口抢食 红先胜.xqf,车马炮兵,双车双士,R8/3k5/2Para3/9/8N/6C2/9/3K5/4r4/9 w,1,19,a9e9 e7e9 c7d7 d8e8 d7d8 e8f8 i5h7 f8f9 g4f4 f7e8 h7f6 e8f7 f6h5 f7e8 h5g7 f9f8 d8e8 e9e8 g7f5
三军司令 【傅荣年】.XQF,双车马炮,车三卒双士,4ka3/2R1a4/7N1/9/9/9/4p4/2C6/2p1p1r2/1R3K3 w,1,19,b0b9 e8d9 c8e8 e9e8 h7f6 e8f8 c2f2 e3f3 b9b8 f8f7 f6e4 f7e7 f2e2 f3e3 e4d6 e7d7 b8b7 d7d8 d6f7
现代排局_劈山开路 图三着法.XQF,车马炮兵相,车双卒士,5k3/3r5/5a3/1N7/3C5/9/4P4/9/p3p4/3K1RB2 b,6,20,f9f8 f0f2 d8d6 f2f6 d6d9 f6g6 f7e8 g6g8 f8f7 g8g7 f7f8 b6d7 d9d7 g7d7 e8d7 d5i5 a1b1 i5i1 b1b0 g0e2|f9f8 f0f2 d8d6 f2f6 d6f6 b6d7 f8e8 d7f6 e8d8 d5d4 a1b1 f6d5 d8e8 d4e4|f9f8 f0f2 d8d6 f2f6 d6d8 f6g6 f7e8 g6g1 d8d6 g1e1 d6b6 d0e0|f9f8 f0f2 a1b1 f2e2 d8d6 e2e1 d6b6 d5f5 f8e8 f5f0|f9f8 f0f2 a1b1 f2e2 e1f1 e2d2 f8e8 d2h2 f1e1 h2h1 d8d6 h1h8 e8e9 b6c8 e9f9 c8d6 b1c1 d5f5 f9e9 h8h9|f9f8 f0f2 a1b1 f2e2 e1f1 e2d2 f8e8 d2h2 f1e1 h2h1 d8b8 h1h8
万紫千红 红先胜.xqf,车炮兵相,车双卒,3k1r3/4P4/9/9/9/6B2/9/3p5/4p1C2/3K4R w,1,21,g1h1 f9h9 i0f0 h9i9 g4i2 i9g9 h1i1 g9e9 f0f8 e9h9 f8g8 e1d1 d0e0 d2e2 e8d8 d9e9 g8g1 e2e1 i1e1 d1e1 g1e1
南北夹击 红先胜.xqf,车马炮三兵,双车双马卒象,5k3/2P1n4/4bP1r1/1n1P5/9/2N5R/8C/4p4/2r6/4K4 w,1,21,f7f8 f9f8 i4f4 h7f7 f4f7 f8f7 c4e5 f7f8 e5g6 f8f9 g6h8 f9e9 h8f7 e9d9 c8d8 d9d8 i3d3 b6d5 d6d7 d8d9 d7d8
双骑勇斗 红先胜.xqf,双马兵,双马双卒,4k2P1/9/2N6/7N1/9/9/4nn3/2p6/3p5/4K4 w,1,21,h6g8 e9f9 e0f0 f9f8 g8i7 e3f5 i7g6 f5g7 c7e6 f8e8 e6g7 e8d8 g7e6 d8e8 e6c7 e8d8 g6e7 d1e1 e7f9 d8d7 c7d5
弈海烟波_天蚕结丝.XQF,炮三兵,马多卒双士象,1n6P/3ka2P1/2Pa4b/9/9/9/9/9/2pp2pp1/C3K4 w,2,21,c7c8 d8d9 c8b8 b9d8 b8c8 d9e9 a0a9 e9f9 i9h9 i7g5 h8g8 g5e7 h9g9 f9e9 g8f8 g1f1 g9f9 e8f9 c8c9 d8b9 c9d9|c7c8 d8d9 c8b8 b9d8 b8c8 d9e9 a0a9 e9f9 i9h9 i7g5 h8g8 g5e7 h9g9 e7g9 c8c9 d8b9 c9b9 e8d9 b9c9
弈海烟波_水心映云影.XQF,车双炮双兵,车炮三卒,2P2k3/4P4/5r3/R7c/C8/C8/9/4pp3/4p4/5K3 w,1,21,a5f5 i6f6 a4a1 f2f1 a1f1 e2f2 e8e9 f9e9 a6e6 e9f9 e6e1 f2f1 f0e0 f1e1 e0e1 f9f8 c9d9 f8f9 d9e9 f9f8 e1e0
现代排局_004伏击两翼.XQF,车马炮三兵,双车双马卒象,5k3/2P1n1P2/4b2r1/3P4R/9/2N6/8C/2n1p4/1r7/4K4 w,1,21,g8f8 f9f8 i6f6 h7f7 f6f7 f8f7 c4e5 f7f8 e5g6 f8f9 g6h8 f9e9 h8f7 e9d9 c8d8 d9d8 i3d3 c2d4 d6d7 d8d9 d7d8
现代排局_007前沿奇袭.XQF,马双炮双兵相,双车炮卒士象,3k1Pb2/4a4/6C2/N4P3/9/p1B6/3c5/C8/2r4r1/4K4 w,1,21,a2d2 d3e3 g7d7 e3d3 a6b8 d9d8 d7a7 d3a3 a7a8 a3a8 b8c6 d8d9 c6d4 a8d8 d4f5 d8b8 f5d6 e8d7 f9e9 d9d8 d6f7
现代排局_02 高瞻远瞩.XQF,车马炮兵,双车马双炮卒士象,3r1k1N1/4a1P2/4b4/9/9/1C7/4R4/9/3p3n1/4Kcrc1 w,1,21,g8f8 f9e9 f8e8 e9e8 b4e4 e7g9 e4a4 g9e7 e3e7 e8d8 e7d7 d8d7 h9f8 d7d8 f8e6 d8d7 e6c5 d7d8 c5b7 d8d7 a4a7
现代排局_024速战速决.XQF,车马双炮兵,双车马炮多卒双士象,5aNc1/2P1a1r2/4bk3/1Cp1r4/4p4/9/7n1/4C4/2p1pp3/3K2R2 w,1,21,g0g7 f7f8 g7g8 f8f7 g8g7 f7f8 g7f7 e8f7 g9h7 f8e8 b6e6 e7c9 e6h6 c9e7 c8d8 e8e9 h6h9 f9e8 h7g9 e8f9 g9f7
现代排局_025釜底燃薪.XQF,车马双炮,双车双马炮双士,3aka1Nn/2C4R1/9/2r6/4r4/9/6C2/5n3/9/3K1c3 w,1,21,g3g9 f9e8 c8c9 c6c9 g9i9 e8f9 h9f8 f9e8 h8h9 e8f9 h9f9 e9e8 i9i8 e8e7 f8g6 e7e8 g6h8 e8e7 f9e9 d9e8 e9e8
现代排局_026琼崖战鼓.XQF,双车马双炮兵,双车马双炮多卒士象全,1cn2ab2/3ka4/2P1b4/r1R1p4/2N6/9/1R4r2/2ppC4/2c1p4/3K2C2 w,1,21,c7c8 d8d9 c8d8 d9d8 c6c8 d8d9 c8c9 e7c9 g0g9 g3g9 b3d3 d9e9 c5d7 e9d9 d7c9 d9e9 c9d7 e9d9 d7b8 d9e9 d3d9
现代排局_027挥鞭急驰.XQF,双车马炮双兵,车炮三卒双士象,1c1ak1P2/1RC1a1P1r/4b4/4p1R2/6N2/9/9/9/3p1p3/4K4 w,1,21,c8c9 e7c9 g9f9 e8f9 g6e6 f9e8 b8e8 d9e8 e6e8 e9d9 e8e9 d9d8 g5f7 d8d7 f7e5 d7d8 e5c6 d8d7 c6b8 d7d8 e9e8
现代排局_028风尘仆仆.XQF,双车马双炮,双车双卒双士象,3a1k3/4a3r/4br3/3C5/4C1N2/9/3R5/3R5/2p1p4/3K5 w,1,21,d6f6 f7f6 d3d9 f9f8 g5h7 f8f7 d9f9 e8f9 h7g5 f7f8 d2d8 f9e8 d8e8 f8f9 e8e9 f9f8 g5h7 f8f7 e9f9 i8f8 f9f8
现代排局_30 叱咤风云.XQF,车炮双兵,车马炮三卒象,3cR4/P2n1k3/9/9/2b6/6P2/5C3/3r5/1p2K2p1/5p3 w,2,21,e9e8 f8f9 e8e4 f9f8 g4g5 d2d3 f3f2 d3d2 e4f4 d8f7 g5g6 c5e7 f4f7 f8e8 f7e7 e8d8 a8b8 d9a9 b8c8 d8d9 e7a7|e9e8 f8f9 e8e4 f9f8 g4g5 d2d3 f3f2 c5e7 e4e7 d3d2 g5g6 d2f2 e7e8 f8f9 g6g7 f2g2 g7f7
稳操胜券 红先胜.xqf,车兵,马士象全,2bakn3/4a4/4b4/4P4/9/4R4/9/9/4K4/9 w,1,21,e4g4 e8f7 g4g8 f7e8 g8f8 e8d7 e6d6 d7e8 e1f1 c9a7 d6d7 a7c5 d7d8 c5a7 d8d9 e9d9 f8e8 e7c5 e8f8 f9d8 f8f6
老兵搜山.XQF,双车多兵仕相,车双卒双象,5kbP1/3PP3P/4b4/9/9/4R4/4R4/4B4/3p1r1p1/4KA3 w,1,21,e3f3 f1f3 f0e1 h1g1 e4d4 g1f1 d4d1 f1e1 e0e1 f3f1 e1e0 f1d1 i8h8 d1d8 h9g9 e7g9 e8d8 f9f8 h8g8 f8f7 g8g9
高歌猛进 红先胜.xqf,双车马炮兵相,车双马炮卒士,4k4/N4P3/5a3/9/2n6/1CB6/1R1R5/4c1n2/3p3r1/4K4 w,1,21,d3e3 g2e3 b3e3 e9d9 a8c7 d9d8 e3d3 c5d7 c7b9 d8d9 d3d7 d9e9 d7e7 e9d9 b9c7 d9d8 f8e8 f7e8 e7e8 d8d7 b4b7
奥妙无穷.XQF,马炮双兵双相,车卒双士象,3k1a3/4aN3/3P2r2/8p/6b2/6BCP/9/8B/9/3K5 w,2,23,h4h9 g7g9 h9i9 d9e9 f8h7 g9h9 d7d8 g5e7 d0e0 e8f7 i2g0 f7e8 g4i2 e8f7 e0e1 f7e8 h7f6 e8f7 f6g4 h9i9 g4h6 i9g9 h6f7|h4h9 g7g9 h9i9 g9i9 d7d8 d9e9 d8d9 e8d9 f8d7 e9e8 d7f6 e8f8 f6h7 f8e8 h7i9
弈海征帆_09龙马神兵.XQF,车马炮兵,双车双马卒士象全,2b3bPn/4ak3/5a2R/8n/9/5N3/9/9/r2r1p3/4K3C w,5,23,i7i8 i6h8 i8h8 f8f9 h9g9 f9e9 g9f9 e9d9 f9e9 d9d8 f4e6 d8d7 i0i7 c9e7 e6c5 d7d8 c5b7 d8d7 b7c9 d7d8 h8e8 f7e8 c9b7|i7i8 i6h8 f4g6 f8f9 h9g9 f9e9 i0i9 h8f9|i7i8 f8f9 h9g9 f9e9 i8e8|f4g6 i6g7 i7i8 f8f9 h9g9 f9e9 i0i9 g7f9 g9f9 e9f9 g6h8 f9e9 h8f7 e9d9 f7g9 d9d8|f4g6 f8f9 i7f7 f9e9 f7f9
弈海烟波_祝捷庆功.XQF,车炮多兵,双车双马多卒双象,9/4k4/4b4/2PPPPP2/2b1R4/2pCppp2/2r1n4/1p1K1nr2/9/9 w,1,23,e6e7 e8e9 e7e8 e9f9 e8e9 f9f8 f6f7 f8f7 g6g7 f7f8 g7g8 f8f7 e5f5 f7e7 d6d7 e7d7 f5f7 d7d8 c6d6 d8e8 g8f8 e8e9 f7e7
弈海烟波_舍身炸碉堡.XQF,双车双炮,双车炮双卒士象全,2ba1k3/4a4/4b4/7R1/7R1/7C1/r6C1/5p3/4p4/r2c1K3 w,5,23,h5f5 e8f7 f5f7 f9e9 h4e4 e7g9 f7e7 d9e8 e7g7 e9d9 h6d6 e8d7 h3h9 g9i7 e4e9 d9e9 d6e6 c9e7 g7e7 d7e8 e7e8 e9d9 e6d6|h5f5 e8f7 f5f7 f9e9 h4e4 e7g9 f7e7 d9e8 e7g7 e8f7 g7g9 e9e8 h6h8 e8e7 h3h7 f7e8 g9g7 e8f7 g7g8 f7e8 g8e8 e7d7 e4e7|h5f5 e8f7 f5f7 f9e9 h4e4 e7g9 f7e7 d9e8 e7g7 e8d9 h6e6 c9e7 e6g6 e7c5 g7e7 d9e8 g6g9|h5f5 f9e9 h6h9 e7g9 h9g9 e8f9 g9f9 e9e8 f9f8 e8e9 f5e5 d9e8 e5e8 e9d9 f8f9|h6f6 e8f7 f6f7 f9e9 h4e4 e7g5
灵性之旅.XQF,马炮三兵,车炮三卒双士象,3arkbP1/6Nc1/3a5/9/2P1P4/9/9/9/2pp1Cp2/5K3 w,1,23,f1f8 e9e8 h9g9 f9e9 f8h8 e8f8 h8f8 e9e8 f8f3 e8d8 f3d3 d7e8 c5d5 e8d7 g8f6 d1e1 d5c5 d7e8 f6d7 d8d7 c5d5 d7e7 e5e6
现代排局_003伏兵报捷.XQF,车马炮双兵仕,车马炮双士象,3k1cP2/2P1a3C/3ab4/9/9/5N1R1/9/2n6/1r7/4KA3 w,1,23,c8d8 d9e9 g9f9 e8f9 i8i9 f9e8 h4h9 e8f9 d8e8 d7e8 h9h8 e7g9 h8e8 e9d9 e8e9 d9d8 f4e6 g9e7 e9d9 d8e8 e6g7 e8f8 d9f9
现代排局_005潼关斗宝.XQF,车双马双炮三兵,双车双炮双卒双士,2P1ka3/2P1a1r2/2R1c1P2/2c1C1C2/4N1N2/9/9/5p3/4p1r2/5K3 w,1,23,c9d9 e9d9 c8c9 d9d8 g6g8 e8f7 c7c8 d8d7 e6h6 c6e6 c8d8 d7d8 e5c6 e7c7 g5f7 e6e7 h6h8 d8d7 f7e9 f9e8 c6e5 e7e6 h8h7
现代排局_006借力发挥.XQF,车双马双炮兵,双车马双炮卒,2P2k3/4N1R2/1n7/4r4/9/9/9/C2NC4/2p1r1c2/3K1c3 w,1,23,g8g9 f9f8 a2a8 b7d8 e8f6 d8f7 g9g8 f8f9 a8a9 e6e9 g8g9 f7g9 e2f2 g9f7 f6d7 f7g5 d2f3 g5f7 f3h4 f7g5 h4f5 g5f3 f5g7
现代排局_017桃李争春.XQF,车马双炮三兵,双车双马炮三卒双士象,2bar3C/1P1Pak3/n5R2/4p1P2/9/2N5C/1n7/7r1/3p1p3/2c1K4 w,2,23,g7f7 f8f7 g6f6 f7e7 f6e6 e7d7 e6e7 d7d8 i9i8 h2h8 e7d7 d8d7 c4e5 d7d8 e5f7 d8d7 i4i7 c9e7 f7e5 d7d8 b8c8 a7c8 e5c6|g7f7 e8f7 i4f4 f7e8 g6f6 e8f7 f6e6 f7e8 e6f6 e8f7 d8e8 e9e8 f6e6
现代排局_030飞燕迎春.XQF,双车马双炮,双车马炮多卒士象,2b1k1cRR/4aC1rr/3nN4/9/4p4/9/9/4p4/3pCp3/4K4 w,1,23,h9g9 e8f9 g9f9 e9e8 f9e9 e8d8 e9d9 d8e8 i9e9 d7e9 d9e9 e8f8 e7g6 f8f7 e9f9 h8f8 g6e5 f7e7 e5c6 e7d7 f9d9 f8d8 c6b8
现代排局_031老兵新功.XQF,双车马炮兵,双车双马双炮双卒士双象,5c1P1/3kan2C/4b3b/5n3/3N3c1/9/3R2r2/5p1r1/4p4/1R3K3 w,1,23,b0b8 d8d9 d5c7 d9e9 b8e8 f6e8 d3d9 f9d9 i8i9 i7g9 h9g9 f8h9 g9h9 e7g9 h9g9 h5h9 g9h9 e8g9 h9g9 h2h9 g9h9 g3g9 h9g9
现代排局_04 有志竞成.XQF,双车双马双炮多兵,双车双马双炮多卒士象全,2bk1a1n1/4a1n1R/3PPN1Pr/5PN1p/3P2b1c/7c1/4rp3/C8/2p1p4/R2K1p2C w,1,23,d7d8 d9d8 e7d7 d8d7 d5d6 d7e7 d6e6 e3e6 f6e6 e7f7 a2f2 f3f2 a0a7 c9a7 e6e7 g8e7 i8f8 h9f8 g6e5 i5e5 i0i7 g5i7 h7g7
现代排局_05 一鸣惊人.XQF,双车双炮三兵,双车双马炮三卒士象,2P3c2/3Pak1Cr/2n1b1n2/9/4P4/9/2R5r/2Rp1C3/4p4/3K1p3 w,2,23,c3f3 e8f7 f3f7 f8f7 e5f5 i3f3 f5f6 f7f8 f6f7 f8f9 f7f8 f9e9 h8h9 g7h9 d8e8 c7e8 f8f9 f3f9 c9d9 e9d9 c2d2 d9e9 d2d9|c3f3 e8f7 f3f7 f8f7 e5f5 i3f3 f5f6 f7f8 f6f7 f8f9 f7f8 f9e9 h8h9 g7h9 d8e8 c7e8 c9d9 e9d9 c2d2 d9e9 d2d9
现代排局_32 天涯芳草.XQF,车马炮双兵,车双卒,4k3P/9/7r1/3RN4/9/4P4/9/9/1p2p4/3K2C2 w,8,23,e6g5 h7e7 g0f0 e9e8 d6d8 e8e9 d8d5 e9e8 g5f3 e7e4 f3e5 e1e0 d0d1 b1c1 d1d2 e0f0 d5d8 e8e9 e5f7 e9f9 i9h9 e4e0 h9g9|e6g5 h7e7 g0f0 e9e8 d6d8 e8e9 d8d5 e9e8 g5f3 e7e4 f3e5 e4f4 f0f3 b1c1 f3e3 f4e4 d5d8 e8e9 e5f7 e9f9 f7h8|e6g5 h7e7 g0f0 e9e8 d6d8 e8e9 d8d5 e9e8 g5f3 e7e4 f3e5 e4f4 f0f3 b1c1 f3e3 e8f8 e5g6 f8e8 d5e5|e6g5 h7e7 g0f0 e9e8 g5f7 e7f7 d6e6 f7e7 e6e7 e8e7 f0f1 e1f1 d0d1|e6g5 h7e7 g0f0 b1c1 g5f7 e7f7 d6e6 f7e7 e6e7 e9f9 e7d7|e6g5 h7e7 g0g1 e7c7 g1g0 b1c1|e6g5 h7c7 g0f0 c7c0 f0c0 b1c1 g5f7 e9f9 f7h8 f9e9 d6e6|e6g5 h7h0 g5f7 e9f9 f7h8 h0h8 d6d9 f9f8 d9d8 f8f9 d8h8 b1c1 h8d8
瓮中捉鳖 红先胜.xqf,双炮仕相全,车双士,4k4/4a4/3a5/9/4r4/9/9/3CC4/4A4/2BAK1B2 w,1,23,e0f0 e5e6 d2d3 e6e3 e1d2 e3e6 e2e1 e6e3 g0i2 e3e6 i2g4 e6e3 e1e2 e3e6 d2e1 e6e3 f0f1 e3e6 e1f0 e6e3 d3d1 e3e6 d1e1
陶情弈趣_003步步生莲.XQF,车马炮兵,车炮多卒双士,3ak3N/1P2a3r/9/4p1p2/5R1c1/9/9/6C2/3pp2p1/5K3 w,1,23,i9g8 i8g8 g2a2 e8f7 a2e2 d9e8 f5h5 g8g9 h5a5 e9f9 a5a9 e8d9 a9d9 f9f8 d9d7 g9g7 e2a2 f8e8 d7c7 h1g1 a2a8 e8e9 c7c9
骏马回旋 红先胜.xqf,马炮三兵,车双卒,4N4/4P1P2/5k3/2P6/9/6r2/6C2/3p5/4p4/3K5 w,1,23,e8f8 f7e7 e9c8 e7f7 c8d6 f7e7 d6f5 e7f7 g3f3 g4f4 f5d6 f7e7 d6c8 e7d7 c6d6 d7d8 f3d3 f4d4 d6d7 d8d9 d7d8 d9e9 d8e8
双骑追寇.XQF,车双马,车炮双卒双士,9/9/3akaN2/3c1N3/9/9/5p3/9/3rp4/5KR2 w,1,25,g7f9 e7e8 g0g8 e8e9 f6d7 e9d9 f9e7 f7e8 d7b8 d9e9 g8g9 e8f9 e7g8 e9e8 g8f6 e8e9 b8d7 e9d9 g9f9 d9d8 f9f8 d8d9 d7b8 d9e9 f6d7
弈海征帆_01双炮齐鸣.XQF,车马双炮兵,双车双炮卒双士象,1cb6/1R2a3c/3a1k1P1/2C5N/2C6/8r/r8/9/3p5/4K4 w,2,25,h7g7 f7f8 g7g8 f8f9 g8g9 f9e9 c6e6 e8f7 c5e5 e9d9 e5d5 d9e9 g9f9 e9f9 i6h8 f9e9 h8f7 i8f8 b8e8 e9f9 e8f8 f9f8 e6f6 f8f7 d5f5|h7g7 f7f8 g7g8 f8f9 g8g9 f9f8 c6c8 e8d9 c8i8 d9e8 i6h8 i4i8 h8g6 f8f7 g6e5 f7f8 c5c8 e8d9 c8i8 d9e8 e5g6
弈海征帆_02以长击短.XQF,车马炮双兵,双车双炮卒象,c8/9/5k2b/4Pc3/5P2N/9/2r6/7C1/1r2p4/3K2R2 w,3,25,f5f6 f7f8 h2f2 c3f3 f6f7 f8f9 f7f8 f9e9 f8e8 e9e8 f2e2 f3e3 e6e7 e8e9 e7e8 e9f9 e8f8 f9f8 i5g6 f8f9 g6h8 f9f8 g0g8 f8f9 g8e8|f5f6 f7f8 h2f2 c3f3 f6f7 f8f9 f7f8 f9e9 f2e2 f3e3 f8e8 e9f9 e8f8 f9e9|f5f6 f7f8 h2f2 f8e8 f2e2 c3e3 e6e7 e8e9 e7e8 e9f9 e8e9
弈海征帆_03九洲风雪.XQF,车马炮兵,双车双马双炮,5N3/3n5/5k3/1c1Rn4/4P4/1r7/9/3K1c2C/9/2r6 w,1,25,f9h8 f7e7 e5e6 b6e6 d6d7 e7e8 d7d8 e8e9 d8d9 e9e8 i2i8 f2f8 h8f7 f8f9 d9d8 e8e7 d8d7 e7e8 f7h8 f9f8 h8f9 f8f7 d7e7 e8f8 f9h8
弈海征帆_05长缨在手.XQF,车马双炮兵,双车马炮象,6b2/9/4k4/5P1cN/8C/9/9/5n3/1r6r/C2K2R2 w,3,25,f6e6 e7e8 g0g8 e8e9 g8g9 e9e8 i5e5 e8f8 g9f9 f8f9 i6h8 f9f8 h8g6 f8f9 g6e7 f9f8 e7d9 f8f9 a0a9 b1b9 d9e7 f9f8 e7g6 f8f7 e6e7|f6e6 e7e8 g0g8 e8e9 g8g9 e9e8 e6e7 e8f8 e7f7 f8e8 f7e7 e8f8 g9f9 f8f9 i6h8 f9f8|f6e6 e7e8 i5e5 g9e7 g0g8 e8e9 e6e7 e9f9 g8g9 f9f8 e7f7 f8e8
弈海征帆_06隔岸观火.XQF,马炮多兵,双车双炮卒,3k4c/2P4P1/9/3PPc3/9/6CNr/9/9/1r2p4/3K5 w,3,25,c8d8 d9d8 d6d7 d8d9 d7d8 d9e9 d8e8 e9e8 g4e4 e8f8 h8g8 f8f7 e6f6 f7e7 f6e6 e7f7 e6e7 f7e7 h4g6 e7e8 g8f8 e8e9 g6e7 i4e4 e7c8|c8d8 d9d8 d6d7 d8d9 d7d8 d9e9 d8e8 e9e8 g4e4 e8f8 h8g8 f8f9 g8g9 f9f8 h4g6 f8f7 e6f6 f7e7 f6e6|c8d8 d9e9 d8e8 e9e8 g4e4 e8f8 h8g8 f8f9 g8g9 f9f8 h4g6 f8f7 e6f6
